-0.5, 0.603, 0.545
-0.45, 0.5874658748523675, 0.5866313407108364
-0.4, 0.5708042420889309, 0.6271367755194402
-0.35, 0.553047079950913, 0.6664385633932159
-0.3, 0.5342284692718551, 0.7044612734905833
-0.25, 0.5143845281200683, 0.7411319298163805
-0.2, 0.4935533424378786, 0.7763801513664143
-0.15, 0.471774892965527, 0.8101382871663854
-0.1, 0.44909097849853225, 0.8423415461286541
-0.05, 0.42554513568769, 0.8729281213722531
0.0, 0.40118255542100567, 0.9018393089256698
0.05, 0.37604999615580975, 0.9290196203081201
0.1, 0.350195694136433, 0.954416889078467
0.15, 0.32366927087126646, 0.9779823709032635
0.2, 0.29652163777876783, 0.9996708372164962
0.25, 0.26880489860086326, 1.0194406619103522
0.3, 0.24057224933001045, 1.0372539012904283
0.35, 0.21187787611901207, 1.0530763668909815
0.4, 0.18277685142778968, 1.06687769101449
0.45, 0.15332502794093705, 1.0786313852196667
0.5, 0.12357893181619407, 1.0883148909256357
