-0.5, 0.265, 0.774
-0.45, 0.28521831638221035, 0.7751015056311444
-0.4, 0.3054499698339765, 0.7750158617358895
-0.35, 0.3256635041538156, 0.7737072806541485
-0.3, 0.3458265579489348, 0.7711422422224972
-0.25, 0.3659059282060007, 0.7672898307180717
-0.2, 0.38586764262136336, 0.7621220694237554
-0.15, 0.4056770406578186, 0.755614247559896
-0.1, 0.4252988628537081, 0.7477452341166607
-0.05, 0.44469734819099765, 0.7384977728178849
0.0, 0.4638363387577746, 0.7278587525143374
0.05, 0.4826793912484277, 0.7158194471814546
0.1, 0.5011898940539754, 0.7023757202569619
0.15, 0.5193311893326101, 0.6875281880125165
0.2, 0.5370666986923038, 0.6712823375316489
0.25, 0.5543600512494617, 0.6536485954442669
0.3, 0.5711752130879898, 0.6346423440243769
0.35, 0.5874766159860857, 0.6142838832097927
0.4, 0.6032292847988635, 0.5925983366758074
0.45, 0.618398961487829, 0.5696155024994867
0.5, 0.6329522245320077, 0.5453696493947293
