-0.5, 0.656, 0.11
-0.45, 0.6376555860331712, 0.12769099445209134
-0.4, 0.6202905463898264, 0.1440572925407413
-0.35, 0.6038440924974263, 0.1591880078022572
-0.3, 0.5882593626930378, 0.17316636969614374
-0.25, 0.5734831657556834, 0.1860701102539792
-0.2, 0.5594657411443619, 0.19797182544090805
-0.15, 0.546160535018264, 0.2089393127335295
-0.1, 0.5335239909143491, 0.2190358865567006
-0.05, 0.5215153540861965, 0.22832067305598794
0.0, 0.510096488749214, 0.23684888544896857
0.05, 0.4992317072391494, 0.2446720813490444
0.1, 0.4888876103549251, 0.2518384031987009
0.15, 0.47903293819929266, 0.2583928028890831
0.2, 0.46963843074799494, 0.26437725166113496
0.25, 0.4606766976101217, 0.2698309361870053
0.3, 0.45212209617944243, 0.2747904418632923
0.35, 0.4439506179522855, 0.2792899239502654
0.4, 0.4361397821493681, 0.2833612675622146
0.45, 0.4286685363354878, 0.28703423712731474
0.5, 0.4215171635691515, 0.29033661602050953
