-0.5, 0.567, 0.265, 0.617
-0.45, 0.5400311118266817, 0.27247596731335255, 0.6331728877117478
-0.4, 0.5151017441478278, 0.27930923916554856, 0.6481045651391468
-0.35, 0.4920579580565102, 0.2855495584996963, 0.6618874589758235
-0.3, 0.470757421884592, 0.2912428955287748, 0.6746070497572509
-0.25, 0.4510685362017626, 0.29643173250312976, 0.6863423951245335
-0.2, 0.43286962456365036, 0.30115532706188847, 0.6971666137747295
-0.15, 0.41604818547865485, 0.3054499556691325, 0.7071473328068894
-0.1, 0.4005002006243644, 0.3093491387300634, 0.7163471014343495
-0.05, 0.38612949529035184, 0.31288384871120556, 0.7248237734692886
0.0, 0.37284714702532484, 0.3160827025683278, 0.7326308609842014
0.05, 0.360570938840111, 0.31897213966825977, 0.7398178613314468
0.1, 0.3492248536788477, 0.32157658628109437, 0.7464305594873732
0.15, 0.33873860697709096, 0.32391860767229147, 0.7525113076224605
0.2, 0.3290472144534854, 0.3260190487249726, 0.7580992836035443
0.25, 0.3200905925115148, 0.3278971639499743, 0.7632307299974581
0.3, 0.3118131887478581, 0.3295707376935926, 0.7679391750720275
0.35, 0.30416364034169624, 0.33105619527334795, 0.7722556371263934
0.4, 0.2970944581422453, 0.3323687057413025, 0.7762088134531011
0.45, 0.29056173465496843, 0.3335222768791035, 0.7798252550124397
0.5, 0.2845248739857101, 0.33452984303836747, 0.7831295279750599
