-0.5, 0.143, 0.945
-0.45, 0.13573136968458546, 0.9426055913038146
-0.4, 0.1287809088123765, 0.9399469552499432
-0.35, 0.12213916269091109, 0.9370346989349131
-0.3, 0.11579659136568377, 0.9338794632164029
-0.25, 0.10974360212344954, 0.930491890550574
-0.2, 0.1039705809104474, 0.9268825939746218
-0.15, 0.09846792246932218, 0.9230621274679295
-0.1, 0.09322605893434288, 0.9190409578365489
-0.05, 0.08823548685825523, 0.9148294383640955
0.0, 0.08348679239988967, 0.9104377842646236
0.05, 0.078970674670846, 0.9058760500971844
0.1, 0.07467796710984526, 0.9011541091544739
0.15, 0.07059965691542458, 0.896281634932841
0.2, 0.06672690244808616, 0.8912680846167957
0.25, 0.06305104865983176, 0.8861226846145714
0.3, 0.05956364057347015, 0.8808544181017245
0.35, 0.05625643482761643, 0.8754720144661883
0.4, 0.05312140942832933, 0.8699839406941847
0.45, 0.05015077170353412, 0.8643983944875695
0.5, 0.04733696460821333, 0.8587232991058275
