-0.5, 0.976, 0.739, 0.605, 1.446
-0.45, 0.9480426515455559, 0.736607103072019, 0.5902027283062959, 1.4601374925197166
-0.4, 0.921497720647979, 0.7342593654575069, 0.5759824507405134, 1.473328686998118
-0.35, 0.8962776928528308, 0.7319514990068993, 0.562272037157702, 1.4856404386098496
-0.3, 0.8723016492338963, 0.7296786901028556, 0.549014815070231, 1.4971341331658665
-0.25, 0.8494946813709077, 0.727436547744942, 0.5361629269048611, 1.5078661961531552
-0.2, 0.8277873655973174, 0.7252210598551047, 0.523675962343653, 1.5178885486944467
-0.15, 0.8071152899013815, 0.7230285562165982, 0.5115198143574465, 1.5272490165130632
-0.1, 0.7874186274977587, 0.7208556767753356, 0.4996657181844826, 1.5359916973084964
-0.05, 0.7686417520063314, 0.7186993443136551, 0.4880894409122225, 1.5441572911878851
0.0, 0.7507328894329569, 0.7165567406696494, 0.47677059553204426, 1.551783398382921
0.05, 0.7336438034402964, 0.7144252859193622, 0.46569205881870834, 1.5589047876507636
0.1, 0.7173295098842114, 0.7123026199545124, 0.4548394757349478, 1.5655536387553446
0.15, 0.7017480179291693, 0.710186586094748, 0.44420083675579003, 1.5717597616444632
0.2, 0.6868600945261194, 0.708075216343876, 0.4337661164207362, 1.5775507949835892
0.25, 0.6726290505263541, 0.7059667181153721, 0.42352696419077546, 1.582952385939968
0.3, 0.6590205455531692, 0.7038594621156226, 0.41347643933010786, 1.587988353438273
0.35, 0.6460024102025402, 0.7017519712738219, 0.40360878363970537, 1.592680836401474
0.4, 0.6335444836066625, 0.6996429105377818, 0.39391922640865434, 1.5970504285960474
0.45, 0.6216184650897623, 0.6975310774570315, 0.3844038171782353, 1.6011163013394325
0.5, 0.610197778340823, 0.695415393422515, 0.3750592822736872, 1.6048963153512141
